DATE;TIME;LOAD
8/9/2017;5;4469.73
8/9/2017;6;4551.04
8/9/2017;7;4790.36
8/9/2017;8;5160.91
8/9/2017;9;5737.76
8/9/2017;10;6239.04
8/9/2017;11;6523.15
8/9/2017;12;6712.79
8/9/2017;13;6827.57
8/9/2017;14;6841.68
8/9/2017;15;6626.05
8/9/2017;16;6324.27
8/9/2017;17;6103.77
8/9/2017;18;6076.9
8/9/2017;19;6093.56
8/9/2017;20;6230.72
8/9/2017;21;6672.14
8/9/2017;22;6374.22
8/9/2017;23;5824.94
8/9/2017;24;5526.38
9/9/2017;1;5039.05
9/9/2017;2;4736.32
9/9/2017;3;4521.24
9/9/2017;4;4415.58
9/9/2017;5;4366.31
9/9/2017;6;4374.73
9/9/2017;7;4461.08
9/9/2017;8;4599.77
9/9/2017;9;5130.72
9/9/2017;10;5616.15
9/9/2017;11;6047.81
9/9/2017;12;6253.75
9/9/2017;13;6432.38
9/9/2017;14;6459.66
9/9/2017;15;6157.81
9/9/2017;16;5843.29
9/9/2017;17;5685.72
9/9/2017;18;5668.78
9/9/2017;19;5705.59
9/9/2017;20;5785.78
9/9/2017;21;6151.82
9/9/2017;22;5951.79
9/9/2017;23;5503.53
9/9/2017;24;5123.97
10/9/2017;1;4895.58
10/9/2017;2;4593.85
10/9/2017;3;4374.06
10/9/2017;4;4343.85
10/9/2017;5;4266.11
10/9/2017;6;4261.23
10/9/2017;7;4289.11
10/9/2017;8;4300.43
10/9/2017;9;4556.13
10/9/2017;10;4926.74
10/9/2017;11;5464
10/9/2017;12;5829.55
10/9/2017;13;6089.98
10/9/2017;14;6017.4
10/9/2017;15;5659.43
10/9/2017;16;5394.68
10/9/2017;17;5302.83
10/9/2017;18;5191.99
10/9/2017;19;5275.12
10/9/2017;20;5511.15
10/9/2017;21;6018.87
10/9/2017;22;5962.15
10/9/2017;23;5622.81
10/9/2017;24;5292.95
11/9/2017;1;4833.04
11/9/2017;2;4504.92
11/9/2017;3;4284.68
11/9/2017;4;4190.63
11/9/2017;5;4157.57
11/9/2017;6;4244
11/9/2017;7;4579.82
11/9/2017;8;5023.85
11/9/2017;9;5686.61
11/9/2017;10;6163.56
11/9/2017;11;6527.76
11/9/2017;12;6766.59
11/9/2017;13;6918.65
11/9/2017;14;7013.66
11/9/2017;15;6848.22
11/9/2017;16;6482.91
11/9/2017;17;6257.01
11/9/2017;18;6146.33
11/9/2017;19;6175.45
11/9/2017;20;6383.64
11/9/2017;21;6790.58
11/9/2017;22;6525.6
11/9/2017;23;5982.78
11/9/2017;24;5641.15
12/9/2017;1;5465.74
12/9/2017;2;5098.83
12/9/2017;3;4886.8
12/9/2017;4;4880.56
12/9/2017;5;4801.02
12/9/2017;6;4770.98
12/9/2017;7;5052.22
12/9/2017;8;5475.73
12/9/2017;9;6069.93
12/9/2017;10;6533.52
12/9/2017;11;6828.22
12/9/2017;12;7043.34
12/9/2017;13;7172.87
12/9/2017;14;7151.24
12/9/2017;15;6933.19
12/9/2017;16;6647.45
12/9/2017;17;6406.57
12/9/2017;18;6390.96
12/9/2017;19;6411
12/9/2017;20;6537.52
12/9/2017;21;6964.75
12/9/2017;22;6612.01
12/9/2017;23;6069.53
12/9/2017;24;5663.56
13/9/2017;1;5440.45
13/9/2017;2;5092.52
13/9/2017;3;4901.58
13/9/2017;4;4765.47
13/9/2017;5;4716.63
13/9/2017;6;4781.89
13/9/2017;7;4990.75
13/9/2017;8;5413.09
13/9/2017;9;6083.23
13/9/2017;10;6586.57
13/9/2017;11;6932.02
13/9/2017;12;7168.04
13/9/2017;13;7318.97
13/9/2017;14;7379.63
13/9/2017;15;7160.75
13/9/2017;16;6800.55
13/9/2017;17;6503.35
13/9/2017;18;6336.44
13/9/2017;19;6320.95
13/9/2017;20;6433.94
13/9/2017;21;6945.43
13/9/2017;22;6620.54
13/9/2017;23;6067.2
13/9/2017;24;5798.47
14/9/2017;1;5437.82
14/9/2017;2;5087.44
14/9/2017;3;4889.67
14/9/2017;4;4755.65
14/9/2017;5;4708.12
14/9/2017;6;4765.41
14/9/2017;7;4958.59
14/9/2017;8;5394.16
14/9/2017;9;6012.06
14/9/2017;10;6494.46
14/9/2017;11;6912.77
14/9/2017;12;7232.92
14/9/2017;13;7428.36
14/9/2017;14;7445.96
14/9/2017;15;7176.26
14/9/2017;16;6854.07
14/9/2017;17;6601.62
14/9/2017;18;6458.45
14/9/2017;19;6526.08
14/9/2017;20;6633.61
14/9/2017;21;7103.63
14/9/2017;22;6623.88
14/9/2017;23;6072.53
14/9/2017;24;5802.97
15/9/2017;1;5203.39
15/9/2017;2;4859.56
15/9/2017;3;4725.86
15/9/2017;4;4619.96
15/9/2017;5;4587.81
15/9/2017;6;4672.36
15/9/2017;7;5009.79
15/9/2017;8;5446.36
15/9/2017;9;6027.49
15/9/2017;10;6425.25
15/9/2017;11;6775.62
15/9/2017;12;7018.86
15/9/2017;13;7178.96
15/9/2017;14;7166.31
15/9/2017;15;6940.12
15/9/2017;16;6665.25
15/9/2017;17;6437.94
15/9/2017;18;6393.04
15/9/2017;19;6400.6
15/9/2017;20;6587.63
15/9/2017;21;6980.93
15/9/2017;22;6589.4
15/9/2017;23;5963.06
15/9/2017;24;5579.77
16/9/2017;1;5348.98
16/9/2017;2;5052.4
16/9/2017;3;4858.05
16/9/2017;4;4741.54
16/9/2017;5;4678.04
16/9/2017;6;4702.64
16/9/2017;7;4805.23
16/9/2017;8;4986.89
16/9/2017;9;5459.56
16/9/2017;10;6012.03
16/9/2017;11;6308.81
16/9/2017;12;6541.32
16/9/2017;13;6661.76
16/9/2017;14;6719.28
16/9/2017;15;6447.29
16/9/2017;16;6128.97
16/9/2017;17;5969.93
16/9/2017;18;5877.75
16/9/2017;19;5946.49
16/9/2017;20;6228.42
16/9/2017;21;6649.89
16/9/2017;22;6283.57
16/9/2017;23;5811.11
16/9/2017;24;5501.08
17/9/2017;1;5237.04
17/9/2017;2;4973.86
17/9/2017;3;4760.88
17/9/2017;4;4510.19
17/9/2017;5;4408.27
17/9/2017;6;4379.52
17/9/2017;7;4329.38
17/9/2017;8;4363.43
17/9/2017;9;4887.97
17/9/2017;10;5319.52
17/9/2017;11;5777.84
17/9/2017;12;6170.3
17/9/2017;13;6204.97
17/9/2017;14;6179.47
17/9/2017;15;6010.08
17/9/2017;16;5801.73
17/9/2017;17;5690.26
17/9/2017;18;5774.95
17/9/2017;19;5819.23
17/9/2017;20;5854.33
17/9/2017;21;6277.92
17/9/2017;22;6300.42
17/9/2017;23;6018.38
17/9/2017;24;5694.44
18/9/2017;1;5148.86
18/9/2017;2;4770.85
18/9/2017;3;4607.98
18/9/2017;4;4477.3
18/9/2017;5;4434.68
18/9/2017;6;4506.6
18/9/2017;7;4908.66
18/9/2017;8;5348.91
18/9/2017;9;6018.38
18/9/2017;10;6552.63
18/9/2017;11;7034.9
18/9/2017;12;7357.52
18/9/2017;13;7596.47
18/9/2017;14;7631.29
18/9/2017;15;7445.44
18/9/2017;16;7212.02
18/9/2017;17;6978.61
18/9/2017;18;6785.62
18/9/2017;19;6739.79
18/9/2017;20;6740.72
18/9/2017;21;7160.33
18/9/2017;22;6762.04
18/9/2017;23;6196.86
18/9/2017;24;5923.79
19/9/2017;1;5516.71
19/9/2017;2;5158.97
19/9/2017;3;4993.73
19/9/2017;4;4859.49
19/9/2017;5;4769.79
19/9/2017;6;4842.82
19/9/2017;7;5128.94
19/9/2017;8;5551.35
19/9/2017;9;6193.45
19/9/2017;10;6652.63
19/9/2017;11;7057.49
19/9/2017;12;7342.61
19/9/2017;13;7495.36
19/9/2017;14;7469.81
19/9/2017;15;7125.35
19/9/2017;16;6851.84
19/9/2017;17;6691.44
19/9/2017;18;6661.99
19/9/2017;19;6699.87
19/9/2017;20;6899.99
19/9/2017;21;7304.44
19/9/2017;22;6754.48
19/9/2017;23;6172.4
19/9/2017;24;5878.33
20/9/2017;1;5473.46
20/9/2017;2;5071.88
20/9/2017;3;4910.69
20/9/2017;4;4802.63
20/9/2017;5;4735.34
20/9/2017;6;4808.32
20/9/2017;7;5109.45
20/9/2017;8;5535.73
20/9/2017;9;6138.09
20/9/2017;10;6680.63
20/9/2017;11;7018.28
20/9/2017;12;7221.33
20/9/2017;13;7288.33
20/9/2017;14;7271.18
20/9/2017;15;7024.58
20/9/2017;16;6673.15
20/9/2017;17;6443.79
20/9/2017;18;6278.41
20/9/2017;19;6325.2
20/9/2017;20;6511.05
20/9/2017;21;6939.1
20/9/2017;22;6465.17
20/9/2017;23;5882.9
20/9/2017;24;5648.31
21/9/2017;1;5032.83
21/9/2017;2;4690.25
21/9/2017;3;4556.44
21/9/2017;4;4477.7
21/9/2017;5;4420.43
21/9/2017;6;4520.3
21/9/2017;7;4933.76
21/9/2017;8;5400.87
21/9/2017;9;5921.96
21/9/2017;10;6387.49
21/9/2017;11;6649.16
21/9/2017;12;6826.02
21/9/2017;13;6901.44
21/9/2017;14;6871.15
21/9/2017;15;6560.18
21/9/2017;16;6153.92
21/9/2017;17;5880.41
21/9/2017;18;5850.09
21/9/2017;19;5920.63
21/9/2017;20;6213.42
21/9/2017;21;6734.98
21/9/2017;22;6211.01
21/9/2017;23;5552.86
21/9/2017;24;5245.95
22/9/2017;1;4846.22
22/9/2017;2;4529.75
22/9/2017;3;4384.54
22/9/2017;4;4314.3
22/9/2017;5;4274.24
22/9/2017;6;4366.74
22/9/2017;7;4682.95
22/9/2017;8;5085.6
22/9/2017;9;5546.66
22/9/2017;10;5979.81
22/9/2017;11;6246.93
22/9/2017;12;6406.38
22/9/2017;13;6467.6
22/9/2017;14;6446.84
22/9/2017;15;6201.73
22/9/2017;16;5891.12
22/9/2017;17;5667.7
22/9/2017;18;5647.25
22/9/2017;19;5732.24
22/9/2017;20;6067.2
22/9/2017;21;6465.03
22/9/2017;22;5993.33
22/9/2017;23;5405.82
22/9/2017;24;5134.85
23/9/2017;1;4831.37
23/9/2017;2;4580.07
23/9/2017;3;4333.42
23/9/2017;4;4349.63
23/9/2017;5;4259
23/9/2017;6;4277.15
23/9/2017;7;4387.15
23/9/2017;8;4499.36
23/9/2017;9;4965.33
23/9/2017;10;5396
23/9/2017;11;5697.99
23/9/2017;12;5988
23/9/2017;13;6090.77
23/9/2017;14;6048.86
23/9/2017;15;5665.83
23/9/2017;16;5325.55
23/9/2017;17;5256.3
23/9/2017;18;5327.38
23/9/2017;19;5429.83
23/9/2017;20;5793.25
23/9/2017;21;6070.54
23/9/2017;22;5723.83
23/9/2017;23;5290.59
23/9/2017;24;4863.69
24/9/2017;1;4624.28
24/9/2017;2;4325.15
24/9/2017;3;4159.2
24/9/2017;4;4036.68
24/9/2017;5;3966.65
24/9/2017;6;3967.37
24/9/2017;7;4061.8
24/9/2017;8;4083.78
24/9/2017;9;4450.77
24/9/2017;10;4849.62
24/9/2017;11;5369.15
24/9/2017;12;5659.81
24/9/2017;13;5784.42
24/9/2017;14;5707.95
24/9/2017;15;5289.45
24/9/2017;16;4950.84
24/9/2017;17;4879.77
24/9/2017;18;4843.65
24/9/2017;19;4990.13
24/9/2017;20;5358.35
24/9/2017;21;5766.7
24/9/2017;22;5585.15
24/9/2017;23;5151.73
24/9/2017;24;4823.12
25/9/2017;1;4420.04
25/9/2017;2;4058.41
25/9/2017;3;3886.8
25/9/2017;4;3806.58
25/9/2017;5;3800.44
25/9/2017;6;3942.5
25/9/2017;7;4341.49
25/9/2017;8;4858.7
25/9/2017;9;5408.99
25/9/2017;10;5893.4
25/9/2017;11;6312.69
25/9/2017;12;6587.96
25/9/2017;13;6660.64
25/9/2017;14;6616.24
25/9/2017;15;6347.74
25/9/2017;16;6042.32
25/9/2017;17;5730.37
25/9/2017;18;5537.99
25/9/2017;19;5551.34
25/9/2017;20;5977.88
25/9/2017;21;6287.56
25/9/2017;22;5911.52
25/9/2017;23;5363.19
25/9/2017;24;5031.3
26/9/2017;1;4675.17
26/9/2017;2;4425.69
26/9/2017;3;4278.94
26/9/2017;4;4216.5
26/9/2017;5;4201.09
26/9/2017;6;4296.06
26/9/2017;7;4624.66
26/9/2017;8;5058.8
26/9/2017;9;5546.57
26/9/2017;10;5902.59
26/9/2017;11;6082.8
26/9/2017;12;6230.95
26/9/2017;13;6339.26
26/9/2017;14;6314.51
26/9/2017;15;6071.84
26/9/2017;16;5716.95
26/9/2017;17;5513.95
26/9/2017;18;5513.12
26/9/2017;19;5674.26
26/9/2017;20;6105.02
26/9/2017;21;6388.28
26/9/2017;22;5944.06
26/9/2017;23;5358.64
26/9/2017;24;4994.62
27/9/2017;1;4529.01
27/9/2017;2;4257.66
27/9/2017;3;4108.85
27/9/2017;4;4047.75
27/9/2017;5;4038.98
27/9/2017;6;4153.78
27/9/2017;7;4534.24
27/9/2017;8;5004.67
27/9/2017;9;5491.27
27/9/2017;10;5854.32
27/9/2017;11;6037.46
27/9/2017;12;6146.07
27/9/2017;13;6182.51
27/9/2017;14;6177.57
27/9/2017;15;5967.99
27/9/2017;16;5606.7
27/9/2017;17;5415.53
27/9/2017;18;5395.82
27/9/2017;19;5546.67
27/9/2017;20;5962.43
27/9/2017;21;6242.55
27/9/2017;22;5878.68
27/9/2017;23;5258.27
27/9/2017;24;4927.78
28/9/2017;1;4526.91
28/9/2017;2;4249.23
28/9/2017;3;4092.58
28/9/2017;4;4036.55
28/9/2017;5;4025.66
28/9/2017;6;4132.03
28/9/2017;7;4471.58
28/9/2017;8;4971.54
28/9/2017;9;5431.75
28/9/2017;10;5764.04
28/9/2017;11;6000.05
28/9/2017;12;6094.85
28/9/2017;13;6133.62
28/9/2017;14;6040.21
28/9/2017;15;5808.16
28/9/2017;16;5467.37
28/9/2017;17;5266.94
28/9/2017;18;5369.59
28/9/2017;19;5689.92
28/9/2017;20;6061.27
28/9/2017;21;6295
28/9/2017;22;5848.68
28/9/2017;23;5257.64
28/9/2017;24;4918.36
29/9/2017;1;4513.44
29/9/2017;2;4202.81
29/9/2017;3;4056.29
29/9/2017;4;3968.13
29/9/2017;5;3960.52
29/9/2017;6;4072.48
29/9/2017;7;4422.17
29/9/2017;8;4887.71
29/9/2017;9;5315.96
29/9/2017;10;5700.15
29/9/2017;11;5906.89
29/9/2017;12;6031.45
29/9/2017;13;6083.27
29/9/2017;14;6015.55
29/9/2017;15;5756.82
29/9/2017;16;5453.86
29/9/2017;17;5284.43
29/9/2017;18;5355.2
29/9/2017;19;5519.79
29/9/2017;20;5927.71
29/9/2017;21;6185.63
29/9/2017;22;5821
29/9/2017;23;5259.52
29/9/2017;24;4940.48
30/9/2017;1;4427.72
30/9/2017;2;4161.52
30/9/2017;3;3971.31
30/9/2017;4;3870.67
30/9/2017;5;3868.12
30/9/2017;6;3919.88
30/9/2017;7;4060.22
30/9/2017;8;4296.58
30/9/2017;9;4784.63
30/9/2017;10;5274.03
30/9/2017;11;5569.05
30/9/2017;12;5770.7
30/9/2017;13;5859.45
30/9/2017;14;5841.95
30/9/2017;15;5527.64
30/9/2017;16;5153.05
30/9/2017;17;5009.91
30/9/2017;18;5096.32
30/9/2017;19;5244.16
30/9/2017;20;5694.13
30/9/2017;21;5840.01
30/9/2017;22;5580.26
30/9/2017;23;5140.78
30/9/2017;24;4767.05
1/10/2017;1;4424.94
1/10/2017;2;4135.59
1/10/2017;3;3969.01
1/10/2017;4;3854.37
1/10/2017;5;3825.38
1/10/2017;6;3851.48
1/10/2017;7;3924.83
1/10/2017;8;4004.8
1/10/2017;9;4335.49
1/10/2017;10;4726.13
1/10/2017;11;5119.84
1/10/2017;12;5437.68
1/10/2017;13;5537.94
1/10/2017;14;5416.63
1/10/2017;15;4928.78
1/10/2017;16;4605.43
1/10/2017;17;4525.01
1/10/2017;18;4651.11
1/10/2017;19;4952.73
1/10/2017;20;5593.28
1/10/2017;21;5647.94
1/10/2017;22;5429.31
1/10/2017;23;5035.89
1/10/2017;24;4704.94
2/10/2017;1;4248.8
2/10/2017;2;3967.88
2/10/2017;3;3806.87
2/10/2017;4;3747.17
2/10/2017;5;3738.21
2/10/2017;6;3866.68
2/10/2017;7;4237.91
2/10/2017;8;4784.75
2/10/2017;9;5133.02
2/10/2017;10;5441.09
2/10/2017;11;5536.59
2/10/2017;12;5629.31
2/10/2017;13;5652.41
2/10/2017;14;5659.12
2/10/2017;15;5508.71
2/10/2017;16;5246.4
2/10/2017;17;5082.28
2/10/2017;18;5175.41
2/10/2017;19;5474.32
2/10/2017;20;6030.23
2/10/2017;21;6238.73
2/10/2017;22;5862.85
2/10/2017;23;5332.58
2/10/2017;24;4952.97
3/10/2017;1;4500.87
3/10/2017;2;4241.54
3/10/2017;3;4086.64
3/10/2017;4;4009.24
3/10/2017;5;3994.38
3/10/2017;6;4116.92
3/10/2017;7;4489.8
3/10/2017;8;4935.73
3/10/2017;9;5323.51
3/10/2017;10;5620.97
3/10/2017;11;5778.23
3/10/2017;12;5899.16
3/10/2017;13;6005.86
3/10/2017;14;5959.93
3/10/2017;15;5731.94
3/10/2017;16;5459.86
3/10/2017;17;5297.6
3/10/2017;18;5331.59
3/10/2017;19;5485.57
3/10/2017;20;5899.9
3/10/2017;21;6221.08
3/10/2017;22;5859
3/10/2017;23;5292.03
3/10/2017;24;4913.27
4/10/2017;1;4550.17
4/10/2017;2;4240.26
4/10/2017;3;4085.91
4/10/2017;4;4019.16
4/10/2017;5;4008.24
4/10/2017;6;4109.22
4/10/2017;7;4421.54
4/10/2017;8;4986.43
4/10/2017;9;5425.46
4/10/2017;10;5753.99
4/10/2017;11;5904.1
4/10/2017;12;6012.55
4/10/2017;13;6036.9
4/10/2017;14;6011.22
4/10/2017;15;5828.18
4/10/2017;16;5538.42
4/10/2017;17;5335.71
4/10/2017;18;5278.8
4/10/2017;19;5371.08
4/10/2017;20;5930.5
4/10/2017;21;6226.36
4/10/2017;22;5860.31
4/10/2017;23;5304.17
4/10/2017;24;5006.5
5/10/2017;1;4524.16
5/10/2017;2;4167.13
5/10/2017;3;4066.24
5/10/2017;4;4010.17
5/10/2017;5;4009.97
5/10/2017;6;4059.82
5/10/2017;7;4487.56
5/10/2017;8;4994.82
5/10/2017;9;5387.22
5/10/2017;10;5704.43
5/10/2017;11;5889.12
5/10/2017;12;5988.31
5/10/2017;13;6108.84
5/10/2017;14;6037.41
5/10/2017;15;5781.82
5/10/2017;16;5492.81
5/10/2017;17;5294.8
5/10/2017;18;5329.86
5/10/2017;19;5535.44
5/10/2017;20;6122.7
5/10/2017;21;6341.87
5/10/2017;22;5885.21
5/10/2017;23;5325.45
5/10/2017;24;4990.32
6/10/2017;1;4614.94
6/10/2017;2;4299.44
6/10/2017;3;4096.92
6/10/2017;4;4013.96
6/10/2017;5;4006.33
6/10/2017;6;4181.92
6/10/2017;7;4563.91
6/10/2017;8;5081.68
6/10/2017;9;5516.65
6/10/2017;10;5849.84
6/10/2017;11;5995.97
6/10/2017;12;6094.28
6/10/2017;13;6132.85
6/10/2017;14;6083.36
6/10/2017;15;5866.85
6/10/2017;16;5566.58
6/10/2017;17;5360.39
6/10/2017;18;5419.15
6/10/2017;19;5588.9
6/10/2017;20;6102.05
6/10/2017;21;6259.6
6/10/2017;22;5842.38
6/10/2017;23;5328.06
6/10/2017;24;4989.02
7/10/2017;1;4604.36
7/10/2017;2;4347.88
7/10/2017;3;4173.66
7/10/2017;4;4088.87
7/10/2017;5;4045.64
7/10/2017;6;4099.61
7/10/2017;7;4261.08
7/10/2017;8;4473.92
7/10/2017;9;4933.9
7/10/2017;10;5384.52
7/10/2017;11;5652.21
7/10/2017;12;5776.03
7/10/2017;13;5844.65
7/10/2017;14;5824.4
7/10/2017;15;5533.54
7/10/2017;16;5243.66
7/10/2017;17;5089.18
7/10/2017;18;5138.86
7/10/2017;19;5333.57
7/10/2017;20;5860.12
7/10/2017;21;5987.46
7/10/2017;22;5586.8
7/10/2017;23;5126.43
7/10/2017;24;4805.91
8/10/2017;1;4474.89
8/10/2017;2;4135.79
8/10/2017;3;3949.75
8/10/2017;4;3804.58
8/10/2017;5;3746.45
8/10/2017;6;3768.82
8/10/2017;7;3835.26
8/10/2017;8;3909.98
8/10/2017;9;4144.62
8/10/2017;10;4565.3
8/10/2017;11;4935.76
8/10/2017;12;5188.92
8/10/2017;13;5322.86
8/10/2017;14;5170.94
8/10/2017;15;4748.35
8/10/2017;16;4478.12
8/10/2017;17;4353.23
8/10/2017;18;4466.57
8/10/2017;19;4758.53
8/10/2017;20;5308.84
8/10/2017;21;5579.31
8/10/2017;22;5419.4
8/10/2017;23;5040.63
8/10/2017;24;4692.63
9/10/2017;1;4175.13
9/10/2017;2;3870.53
9/10/2017;3;3712.54
9/10/2017;4;3627.67
9/10/2017;5;3620.3
9/10/2017;6;3742.58
9/10/2017;7;4147.51
9/10/2017;8;4742.6
9/10/2017;9;5182.68
9/10/2017;10;5510.37
9/10/2017;11;5650.04
9/10/2017;12;5777.22
9/10/2017;13;5837.39
9/10/2017;14;5829.26
9/10/2017;15;5647.77
9/10/2017;16;5365.97
9/10/2017;17;5179.55
9/10/2017;18;5221.97
9/10/2017;19;5410.69
9/10/2017;20;5891.77
9/10/2017;21;6165.64
9/10/2017;22;5845.85
9/10/2017;23;5295.12
9/10/2017;24;4910.91
10/10/2017;1;4711.97
10/10/2017;2;4429.12
10/10/2017;3;4285.86
10/10/2017;4;4194.84
10/10/2017;5;4182.06
10/10/2017;6;4283.16
10/10/2017;7;4620.42
10/10/2017;8;5103.95
10/10/2017;9;5544.51
10/10/2017;10;5797.94
10/10/2017;11;5981.94
10/10/2017;12;6063.8
10/10/2017;13;6081.61
10/10/2017;14;5978.53
10/10/2017;15;5681.81
10/10/2017;16;5421.66
10/10/2017;17;5278.49
10/10/2017;18;5336.88
10/10/2017;19;5560.85
10/10/2017;20;6164.98
10/10/2017;21;6349.76
10/10/2017;22;5931.3
10/10/2017;23;5395.94
10/10/2017;24;4996.03
11/10/2017;1;4747.87
11/10/2017;2;4382.53
11/10/2017;3;4230.55
11/10/2017;4;4136.31
11/10/2017;5;4143.97
11/10/2017;6;4242.76
11/10/2017;7;4644.54
11/10/2017;8;5138.8
11/10/2017;9;5574.06
11/10/2017;10;5867.84
11/10/2017;11;6028.76
11/10/2017;12;6139.03
11/10/2017;13;6119.57
11/10/2017;14;6033.59
11/10/2017;15;5772.67
11/10/2017;16;5479.02
11/10/2017;17;5285.96
11/10/2017;18;5383.09
11/10/2017;19;5579.02
11/10/2017;20;6179.18
11/10/2017;21;6355.09
11/10/2017;22;5990.54
11/10/2017;23;5402.59
11/10/2017;24;5031.69
12/10/2017;1;4636.02
12/10/2017;2;4356.87
12/10/2017;3;4215.14
12/10/2017;4;4153.39
12/10/2017;5;4151.46
12/10/2017;6;4241.76
12/10/2017;7;4636.7
12/10/2017;8;5115.42
12/10/2017;9;5547.13
12/10/2017;10;5876.84
12/10/2017;11;6071.43
12/10/2017;12;6228.54
12/10/2017;13;6282.06
12/10/2017;14;6178.81
12/10/2017;15;5856.22
12/10/2017;16;5555.37
12/10/2017;17;5359.24
12/10/2017;18;5400.4
12/10/2017;19;5587.36
12/10/2017;20;6260.24
12/10/2017;21;6375.99
12/10/2017;22;6015.43
12/10/2017;23;5432.43
12/10/2017;24;5095.09
13/10/2017;1;4653.29
13/10/2017;2;4382.18
13/10/2017;3;4248.26
13/10/2017;4;4170.09
13/10/2017;5;4159.73
13/10/2017;6;4279.63
13/10/2017;7;4654.11
13/10/2017;8;5226.66
13/10/2017;9;5661.28
13/10/2017;10;5929.68
13/10/2017;11;6150.34
13/10/2017;12;6237.53
13/10/2017;13;6202.37
13/10/2017;14;6143.33
13/10/2017;15;5955.41
13/10/2017;16;5674.03
13/10/2017;17;5472.55
13/10/2017;18;5511.26
13/10/2017;19;5727.92
13/10/2017;20;6284.84
13/10/2017;21;6373.44
13/10/2017;22;5993.56
13/10/2017;23;5428.23
13/10/2017;24;5157.76
14/10/2017;1;4682.96
14/10/2017;2;4385.78
14/10/2017;3;4242.47
14/10/2017;4;4124.06
14/10/2017;5;4113.92
14/10/2017;6;4182.94
14/10/2017;7;4347.58
14/10/2017;8;4458.78
14/10/2017;9;4977.33
14/10/2017;10;5437.82
14/10/2017;11;5769.59
14/10/2017;12;6080.51
14/10/2017;13;6169.21
14/10/2017;14;6117.84
14/10/2017;15;5842.73
14/10/2017;16;5538.48
14/10/2017;17;5324.4
14/10/2017;18;5214.92
14/10/2017;19;5412.8
14/10/2017;20;5848.72
14/10/2017;21;5955.38
14/10/2017;22;5615.63
14/10/2017;23;5132.67
14/10/2017;24;4822.66
15/10/2017;1;4447.71
15/10/2017;2;4188.34
15/10/2017;3;3986.11
15/10/2017;4;3867.97
15/10/2017;5;3830.01
15/10/2017;6;3855.18
15/10/2017;7;3956.16
15/10/2017;8;4038.88
15/10/2017;9;4286.55
15/10/2017;10;4721.77
15/10/2017;11;5108.4
15/10/2017;12;5455.66
15/10/2017;13;5568.02
15/10/2017;14;5438.29
15/10/2017;15;5031.45
15/10/2017;16;4698.46
15/10/2017;17;4595.85
15/10/2017;18;4728.11
15/10/2017;19;4936.34
15/10/2017;20;5628.42
15/10/2017;21;5795.06
15/10/2017;22;5551.8
15/10/2017;23;5130.68
15/10/2017;24;4777.03
16/10/2017;1;4294.51
16/10/2017;2;3990.85
16/10/2017;3;3843.07
16/10/2017;4;3738.38
16/10/2017;5;3732.3
16/10/2017;6;3860.27
16/10/2017;7;4289.38
16/10/2017;8;4801.12
16/10/2017;9;5327.06
16/10/2017;10;5761.93
16/10/2017;11;5946.3
16/10/2017;12;6073.09
16/10/2017;13;6129.88
16/10/2017;14;6066.61
16/10/2017;15;5847.94
16/10/2017;16;5609.15
16/10/2017;17;5410.23
16/10/2017;18;5393.92
16/10/2017;19;5563.71
16/10/2017;20;6177.03
16/10/2017;21;6296.18
16/10/2017;22;5952
16/10/2017;23;5393.27
16/10/2017;24;4958.19
17/10/2017;1;4656.18
17/10/2017;2;4351.68
17/10/2017;3;4187.25
17/10/2017;4;4133.11
17/10/2017;5;4110.11
17/10/2017;6;4221.07
17/10/2017;7;4595.52
17/10/2017;8;5177.21
17/10/2017;9;5592.1
17/10/2017;10;5892.16
17/10/2017;11;6053.67
17/10/2017;12;6150.01
17/10/2017;13;6224.44
17/10/2017;14;6179.56
17/10/2017;15;5930.54
17/10/2017;16;5613.64
17/10/2017;17;5439.7
17/10/2017;18;5519.17
17/10/2017;19;5741.79
17/10/2017;20;6290.66
17/10/2017;21;6386.55
17/10/2017;22;5894.6
17/10/2017;23;5359.07
17/10/2017;24;5055.82
18/10/2017;1;4745.1
18/10/2017;2;4405.93
18/10/2017;3;4252.54
18/10/2017;4;4194.33
18/10/2017;5;4170.19
18/10/2017;6;4259.79
18/10/2017;7;4652.62
18/10/2017;8;5168.61
18/10/2017;9;5573.82
18/10/2017;10;5933.5
18/10/2017;11;6063.67
18/10/2017;12;6192.41
18/10/2017;13;6203.28
18/10/2017;14;6123.97
18/10/2017;15;5920.25
18/10/2017;16;5638.65
18/10/2017;17;5375
18/10/2017;18;5391.08
18/10/2017;19;5697.81
18/10/2017;20;6318.02
18/10/2017;21;6345.34
18/10/2017;22;5966.79
18/10/2017;23;5422.03
18/10/2017;24;5018.2
19/10/2017;1;4649.7
19/10/2017;2;4351.38
19/10/2017;3;4227.52
19/10/2017;4;4144.44
19/10/2017;5;4108.47
19/10/2017;6;4264.64
19/10/2017;7;4595.42
19/10/2017;8;5067.06
19/10/2017;9;5414.48
19/10/2017;10;5703.23
19/10/2017;11;5882.98
19/10/2017;12;6013.29
19/10/2017;13;6074.42
19/10/2017;14;6006.24
19/10/2017;15;5725.12
19/10/2017;16;5452.88
19/10/2017;17;5262.92
19/10/2017;18;5338.91
19/10/2017;19;5591.93
19/10/2017;20;6204.41
